name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.360000;-6.192782e+00;1.201447e+01;-7.339598e+00;3.354371e+00;2.567518e+00;-8.402782e+00;-1.259184e+01;-4.015299e+00;-8.665737e+00;-3.809950e-01;4.041416e-01;8.974290e-01;1.145732e+02;8.316527e-02;1.093446e+00;1.222309e+00;-2.549734e+00;-3.214001e+00;-7.285733e-01;7.331617e-01;-2.220401e-01;-1.075233e+00;-1.734283e+00;3.486692e+00;1.618744e+00;-4.712204e-01;-3.531349e-01;-4.416703e-01;-2.069850e-01;-7.985418e-02;-5.290591e-01;8.619019e-01;1.690731e+00;8.859809e-01;-1.537756e-01;-8.290553e-02;-5.566288e-01;-8.120573e-02;-5.667289e-02
'unknown';0.370000;-5.842315e+00;1.500064e+01;-5.856844e+00;-6.205592e+00;-6.911103e+00;-6.545116e+00;4.356124e+00;1.209949e+00;-5.920786e+00;-4.677580e+00;8.362435e+00;1.375504e+00;1.149438e+02;-7.805228e-01;1.398723e-01;1.055472e+00;-5.414215e-01;-1.295457e+00;-4.466998e-01;3.619014e+00;1.041067e+00;-3.166847e+00;-2.352626e+00;-2.979080e-01;-3.913999e-01;-6.032906e-01;-3.441965e-01;-7.076765e-01;-5.472859e-01;1.328412e+00;7.865508e-01;6.354510e-01;4.851894e-01;5.661143e-01;6.002709e-01;6.654370e-01;-1.170638e+00;1.057421e-01;5.568307e-02
'unknown';0.380000;-5.511059e+00;1.580711e+01;-6.729179e+00;-7.902981e+00;-1.167017e+01;6.624491e-02;4.538481e+00;8.331885e+00;-8.409882e+00;-1.937658e+00;1.034987e+01;4.896207e+00;1.133228e+02;-6.388727e-01;-2.997803e-01;-4.810207e-01;8.234596e-03;-1.271579e+00;1.543313e+00;2.294664e+00;-1.973231e-01;-6.037453e-01;-5.496200e-01;-2.518424e+00;7.183583e-01;-4.744682e-01;-2.332493e-01;-8.134724e-01;-3.491514e-01;1.478552e+00;1.222977e+00;-3.510382e-01;-2.217342e-01;6.288105e-01;1.372477e+00;1.253489e+00;-8.760325e-01;-2.371958e-01;3.140016e-01
'unknown';0.390000;-8.729785e+00;1.294734e+01;-7.662470e+00;-6.969513e-01;-5.843741e+00;-6.223657e+00;2.690469e+00;-2.582186e+00;-1.690763e+01;-3.422515e+00;-8.043471e+00;2.099498e+00;1.130538e+02;-7.457173e-01;-7.689015e-01;-3.093888e-01;3.996732e+00;2.281968e+00;-2.849821e-01;6.211455e-01;4.749346e-01;1.949704e+00;1.179257e+00;-2.146620e+00;3.991647e-01;4.159012e-02;-1.626260e-01;-9.935629e-01;1.292025e-01;7.481295e-01;7.228052e-01;-5.188922e-01;-8.729478e-01;7.268850e-01;1.995542e+00;1.720540e+00;7.473408e-01;-4.682033e-02;3.914858e-01
'unknown';0.400000;-7.943411e+00;1.154223e+01;-8.841888e+00;6.412234e-01;-4.324057e+00;-8.469456e-01;-2.856864e-01;-3.105848e+00;-6.191039e+00;-3.756627e+00;-3.985023e+00;4.127224e+00;1.131459e+02;-1.100484e+00;-2.519529e+00;1.589821e-01;2.573948e+00;1.112173e+00;-2.564623e+00;1.123425e+00;3.205079e+00;3.228876e+00;2.767222e+00;3.088598e-02;3.748324e-02;7.763473e-01;-2.119223e-01;-1.038663e+00;6.472665e-01;3.176374e-01;5.397730e-01;-3.699509e-01;-9.028236e-01;4.752136e-01;5.924265e-01;1.558597e+00;1.526719e+00;-1.183184e-02;2.755747e-01
'unknown';0.410000;-8.354726e+00;1.328858e+01;-6.347434e+00;9.505964e+00;8.256772e-01;-7.513432e+00;9.873936e+00;9.303489e+00;2.718314e+00;2.128190e+00;4.796782e+00;3.755819e+00;1.152402e+02;-1.362847e+00;-3.718068e+00;1.381483e+00;1.916369e+00;1.126693e+00;-9.871925e-01;-1.601055e-01;2.974291e+00;4.894551e+00;4.591653e+00;2.164141e+00;-2.850640e-01;7.287308e-01;-1.718727e-01;-4.952291e-01;4.242632e-01;-3.955631e-01;-1.718426e-03;6.801245e-01;-1.058347e+00;-8.815798e-01;-8.428851e-01;4.761444e-01;1.271259e+00;3.572276e-01;-1.613899e-02
'unknown';0.420000;-1.120101e+01;3.038841e+00;-6.591787e+00;-1.346965e-01;-9.444016e+00;-1.211198e+01;6.563872e+00;1.841444e+01;-2.078476e+00;9.123099e+00;4.084177e+00;4.255462e+00;1.161113e+02;-1.389920e+00;-4.018512e+00;1.909876e+00;2.636603e+00;2.004923e+00;4.466385e-02;-1.828828e+00;9.290668e-01;8.859642e-01;5.537165e+00;2.959790e+00;1.001313e+00;5.598351e-01;-5.354047e-04;7.072120e-01;1.879491e-02;-9.927841e-02;2.740133e-01;1.124228e+00;-9.361671e-01;-1.737781e+00;-1.322423e+00;-1.079016e+00;1.768222e-01;1.745852e-01;-1.807463e-01
'unknown';0.430000;-1.391522e+01;-1.391307e+00;-1.880105e+00;9.272855e+00;2.349706e+00;-5.527100e+00;-1.534838e+00;1.529127e+00;5.508836e+00;1.309589e+01;-1.257366e+00;6.100587e-01;1.152147e+02;-1.460363e+00;-2.495555e+00;9.364803e-01;1.987589e+00;1.827000e+00;1.810997e+00;-3.194466e+00;-2.794959e+00;-1.093265e+00;2.175007e+00;2.745224e+00;1.703388e+00;6.915130e-02;2.500936e-01;1.502203e+00;-2.732628e-01;-4.172128e-01;-5.278732e-01;7.485523e-01;1.837214e-02;-8.736908e-01;-4.872746e-01;-2.090902e+00;-8.506603e-01;1.488462e-01;-1.773125e-01
'unknown';0.440000;-1.211276e+01;-1.210392e+00;-1.526175e+00;1.394079e+01;4.938544e+00;-1.616793e+00;-3.725440e+00;5.426667e+00;-3.156479e+00;1.844535e+01;1.384100e+01;1.070667e+01;1.159578e+02;-1.054403e+00;4.052747e-01;4.754581e-01;2.041946e+00;2.132086e+00;1.657424e+00;-2.040230e+00;-2.599200e+00;-3.893296e-01;-1.419534e+00;6.244555e-01;-8.381663e-02;2.024055e-01;3.143837e-01;1.581117e+00;-1.475374e-01;-7.705951e-01;-8.847378e-01;5.222014e-01;9.666452e-01;3.341914e-01;9.951779e-01;-1.876830e+00;-1.762132e+00;-4.117181e-01;-2.083800e-01
'unknown';0.450000;-1.520067e+01;2.935419e+00;-4.197838e+00;1.240616e+01;2.769399e+00;-3.706045e+00;-9.537364e-01;1.822583e+00;-2.209011e+00;8.342101e+00;1.364449e+01;9.047153e+00;1.156627e+02;-2.801369e-01;1.581055e+00;7.323779e-01;1.276336e-01;-1.576254e+00;1.949189e+00;3.745634e-02;3.699708e-01;3.095825e+00;-2.384506e+00;-9.214929e-01;1.001732e+00;2.088318e-02;4.681748e-01;9.698128e-01;8.474785e-02;-5.023831e-01;-5.354725e-01;2.658871e-01;1.539365e+00;1.212809e+00;8.166513e-01;-7.208658e-01;-1.471034e+00;-1.811593e-01;-1.411504e-01
'unknown';0.460000;-1.583030e+01;2.901852e+00;-3.055630e+00;8.508381e+00;1.006567e+00;-4.735393e+00;-3.927830e+00;5.271715e+00;-1.662003e-01;4.402321e+00;-2.444757e-01;-3.821679e-01;1.168994e+02;-4.081141e-01;1.848768e+00;1.274240e+00;-2.863949e-01;-7.171391e-01;2.586575e+00;1.388437e+00;1.017559e+00;3.767309e+00;-1.567227e+00;-4.017512e+00;-7.064494e-01;-4.579307e-01;3.312811e-01;2.807789e-01;-2.694793e-01;-3.478503e-01;-3.115397e-01;-2.552148e-01;8.141225e-01;5.978369e-01;-4.333749e-01;4.310294e-01;-2.750800e-01;5.419042e-02;-1.069633e-01
'unknown';0.470000;-1.345713e+01;4.457844e+00;2.546512e+00;1.262723e+01;-3.565575e+00;5.778147e+00;-1.246361e+00;3.456457e+00;1.949282e+01;8.194867e+00;1.177907e+00;1.116314e+01;1.148484e+02;5.573660e-01;1.631762e+00;9.608286e-01;6.398441e-01;5.742506e-01;2.675857e+00;2.788026e+00;1.460709e+00;9.116726e-01;-1.355475e+00;-2.288963e+00;1.108907e+00;-3.064323e-01;2.204978e-01;-6.102492e-02;-7.296201e-01;-5.525646e-01;2.409803e-01;-6.512801e-01;-5.046691e-01;-2.605493e-01;-2.031293e+00;4.737943e-02;1.373024e-01;-9.582639e-01;8.618085e-03
'unknown';0.480000;-1.502510e+01;7.272234e+00;1.472850e+00;1.239828e+01;4.520335e+00;6.573985e+00;3.363059e+00;9.697525e+00;4.829148e+00;1.068283e+01;-1.327058e-02;6.116431e+00;1.140753e+02;1.832511e-01;1.783815e+00;-9.861637e-01;4.658966e-02;-5.008646e-01;1.801581e-02;6.550969e-01;-1.553842e-01;-1.464128e+00;2.210972e-01;-6.720988e-02;1.335479e-01;-1.687531e-01;3.365571e-01;-1.167738e-01;-6.105744e-01;-9.074377e-01;-4.702341e-01;-5.481465e-01;-8.118232e-01;-4.235625e-01;-1.707820e+00;-8.548580e-01;5.681477e-01;-1.103017e+00;8.471992e-02
'unknown';0.490000;-1.281644e+01;8.909039e+00;-1.657935e+00;1.366043e+01;3.883768e+00;4.018550e+00;9.340951e+00;6.913222e+00;-1.483217e-01;-1.575529e+00;2.084077e+00;1.134239e+01;1.155426e+02;5.266695e-01;1.308406e+00;-1.785521e+00;-2.801682e+00;-4.794897e-01;-2.293177e-02;-2.119219e+00;-3.463042e-01;-4.444922e+00;-3.041771e+00;-2.210132e+00;-4.209586e+00;-8.061524e-02;1.635678e-01;-4.645585e-01;-2.707183e-01;-9.794729e-01;-6.676576e-01;1.824403e-01;-6.558674e-01;-1.026213e-01;-4.837413e-01;-8.037178e-01;1.608469e-01;-9.962934e-01;8.798215e-03
'unknown';0.500000;-1.523440e+01;9.595331e+00;-5.884225e+00;8.224727e+00;-5.222427e+00;-3.765515e+00;-5.946002e+00;2.766411e+00;2.333730e+00;1.039301e+01;-1.033610e+00;1.959468e-01;1.157085e+02;1.290019e+00;1.426577e+00;-4.054573e-01;-3.102820e+00;-2.541440e+00;1.195236e+00;-2.170557e-01;-1.967471e-01;-2.093492e+00;-4.998369e+00;-1.216189e+00;-3.562290e+00;-1.472397e-01;1.942880e-01;-5.849992e-01;2.506730e-01;-3.798627e-01;-2.971137e-01;5.784728e-01;5.781054e-01;1.718890e-01;3.065268e-01;-5.969905e-01;-1.060616e-01;2.499608e-01;-4.948212e-02
'unknown';0.510000;-1.071914e+01;9.838326e+00;-2.702555e+00;7.055987e-01;-1.091642e+00;1.083324e+01;-7.187926e+00;5.190493e+00;-1.484079e+00;-6.869076e+00;-9.362581e+00;-6.924547e+00;1.136287e+02;8.218210e-01;-5.124109e-01;-6.831160e-01;-2.682815e+00;-1.743750e+00;2.999448e+00;-5.523453e-02;9.682840e-01;-1.192352e+00;-2.764331e+00;-9.102386e-01;-2.024641e+00;-2.731979e-01;-6.539837e-02;-3.696143e-01;1.634126e-01;2.770533e-01;-5.180677e-01;-8.448806e-01;9.126608e-01;2.863739e-01;9.112983e-01;1.126154e+00;4.959385e-01;1.549251e+00;4.679222e-02
'unknown';0.520000;-9.623651e+00;1.394047e+01;-3.212666e-02;3.361600e+00;-5.699157e+00;9.142822e+00;1.054222e+01;9.575154e+00;-4.970432e+00;-1.166224e+01;-3.708874e-01;-2.561552e+00;1.142961e+02;1.007115e+00;-2.307719e-01;-2.840010e-01;-1.912157e+00;-1.354303e+00;1.399190e+00;2.513632e+00;4.676642e-02;-1.557779e+00;-2.902575e+00;-1.247464e+00;2.908796e-01;-3.198723e-01;-5.165675e-01;-1.228879e-01;2.838221e-02;1.804297e-01;-3.340589e-01;-1.573527e+00;-3.827081e-01;2.112848e-02;7.407060e-01;1.824630e+00;3.560398e-01;1.024285e+00;2.755951e-01
'unknown';0.530000;-1.151270e+01;4.174412e+00;-7.999564e+00;2.677919e+00;-4.596616e+00;1.256162e+01;8.206677e-01;8.350271e+00;-2.458002e+00;-4.369563e+00;-2.798476e+00;2.597933e+00;1.148828e+02;3.411296e-01;2.890091e-01;-1.029186e+00;-2.011747e+00;-3.663396e+00;-4.349311e+00;1.078741e+00;9.638084e-01;-1.562870e-01;1.541104e+00;2.851983e-01;1.610084e+00;2.396622e-01;-1.159101e+00;3.242967e-01;6.213785e-01;5.514337e-01;-4.229017e-02;-2.049158e+00;-7.299654e-01;4.415871e-02;7.157003e-01;8.614397e-01;6.888983e-01;2.090816e-01;7.309316e-01
'unknown';0.540000;-9.802034e+00;1.127343e+01;-4.655725e+00;-2.322218e+00;-1.024146e+01;2.366243e+00;2.617859e+00;1.420354e+00;-4.968204e+00;-5.369629e+00;-1.055299e+01;-3.110895e+00;1.134821e+02;-1.052472e+00;4.114271e-01;-9.051120e-02;-2.536206e+00;-3.251910e+00;-2.998020e+00;-2.697584e+00;-8.886690e-02;1.092005e+00;1.972064e+00;-3.370872e-02;-2.582293e-01;9.743057e-01;-1.154540e+00;3.537646e-02;1.100112e+00;1.132270e+00;1.021455e+00;-1.024755e+00;-8.825676e-01;4.691464e-01;5.407377e-01;6.412182e-01;6.585499e-01;-3.464885e-01;7.387202e-01
'unknown';0.550000;-8.924298e+00;1.261689e+01;-5.536686e+00;-6.511225e+00;-1.713748e+01;-7.525030e+00;2.167958e+00;1.408694e+01;-2.266629e+00;-2.309865e+00;-2.845541e+00;1.400543e+00;1.152340e+02;-3.943889e+00;7.879729e-01;2.327032e+00;3.863782e-01;-1.006397e+00;-5.047738e+00;-1.099453e+00;1.256894e+00;1.061257e+00;-8.944523e-01;1.927375e+00;-7.046788e-01;2.734371e+00;-3.323206e-01;3.216097e-01;4.757043e-01;1.662674e+00;1.617738e+00;8.348075e-01;-4.842842e-02;-7.971110e-02;-3.874954e-01;3.990015e-01;5.482517e-01;-2.751513e-01;1.168858e-01
'unknown';0.560000;-1.618022e+01;1.177637e+01;-1.716122e+00;-4.724860e+00;-1.568828e+01;4.196048e+00;-3.619346e+00;6.262488e+00;3.939090e-01;-2.831770e+00;-5.158989e-01;-3.254004e+00;1.189920e+02;-2.623074e+00;-3.033715e-01;3.538451e+00;2.550132e+00;2.424474e+00;-3.375375e+00;-8.101088e-01;2.245956e+00;5.371373e-01;1.521294e+00;1.224197e+00;-2.841819e-01;2.126374e+00;1.089147e+00;5.938897e-01;-8.730113e-01;1.596239e+00;1.264309e+00;1.485561e+00;2.025045e-01;-6.052073e-01;-6.959518e-01;8.486627e-01;5.060107e-02;3.700461e-01;-6.931800e-01
'unknown';0.570000;-2.804306e+01;7.862807e+00;2.165792e+00;5.811131e+00;-6.905188e+00;-1.359197e+01;-1.557997e+00;1.221368e+01;1.672272e-01;-1.011075e+01;1.819856e+00;-8.539073e-01;1.257997e+02;-5.351725e-01;2.254457e+00;-4.651459e-01;3.758454e+00;1.587103e+00;1.340322e-02;-1.071389e-01;-6.021584e-01;-1.816330e+00;3.761496e+00;2.397504e+00;2.473034e-01;2.480568e-01;2.192273e+00;6.796882e-01;-1.559047e+00;1.638304e-01;1.351164e-01;2.673834e+00;-5.772983e-01;-1.366562e+00;-5.233805e-02;1.055624e+00;-5.347236e-01;5.248612e-01;-1.441568e+00
'unknown';0.580000;-1.335802e+01;1.213362e+01;9.185292e+00;4.267266e+00;-3.235231e+00;-1.147716e+01;4.302925e-01;1.358676e+01;-3.499445e+00;6.137285e+00;-6.764700e+00;-3.404580e+00;1.188311e+02;2.688902e+00;2.647634e+00;-3.059479e+00;3.758951e+00;1.772885e+00;1.899214e+00;-2.181219e+00;-2.185377e+00;-9.489599e-01;3.887404e+00;-1.576796e-02;1.116010e+00;-1.248437e+00;1.182832e+00;2.718270e-03;-1.149702e+00;-8.455836e-01;-6.960312e-01;1.902148e+00;-2.514799e-01;-1.379731e+00;1.068191e+00;-2.716755e-01;-8.389153e-01;-1.656098e-02;-9.454796e-01
'unknown';0.590000;-1.301126e+01;2.371056e+01;-1.331312e+01;7.784980e+00;-1.542848e+01;3.785902e-01;-3.925558e-01;7.414006e+00;-9.401601e+00;1.201309e+01;1.226638e+01;2.712348e+00;1.165547e+02;4.361487e+00;2.710911e+00;-2.169239e+00;6.011206e-01;-5.020523e-03;5.684136e+00;-3.300390e+00;-3.360252e+00;1.542616e+00;3.200612e+00;-1.262603e-01;1.219531e+00;-2.786063e+00;2.733014e-02;-1.708334e+00;7.620699e-01;-1.814808e+00;-5.251010e-01;6.048503e-01;4.105496e-01;-2.558418e-01;2.600805e+00;-9.857720e-01;-1.626155e+00;-6.555696e-01;2.718595e-01
'unknown';0.600000;-1.025161e+01;1.709066e+01;-9.274059e+00;1.308297e+01;-2.562206e+00;6.706837e+00;-1.510816e+01;-2.264562e+00;4.335230e-01;5.543329e+00;-5.818001e+00;5.429193e-01;1.173723e+02;8.427545e-01;-5.180073e-01;-1.358013e+00;-9.911890e-02;-2.596201e-01;3.300001e+00;-4.708825e-01;-3.273654e+00;4.198621e+00;4.433584e-01;-1.708498e+00;-8.531008e-01;-1.083964e+00;-7.508310e-01;-2.356637e+00;1.414396e+00;-1.957819e+00;-8.316357e-01;-6.965890e-01;9.530486e-01;6.644025e-01;1.625089e+00;-4.945421e-01;-1.045982e+00;-1.493666e+00;1.195236e+00
'unknown';0.610000;-7.788829e+00;1.893884e+01;5.492704e-01;4.408881e+00;-7.266803e+00;5.736712e+00;-1.029072e+01;3.338080e+00;5.913821e+00;6.189281e+00;7.152051e-01;3.269999e+00;1.125988e+02;5.245520e-01;-4.704391e+00;2.494471e+00;-3.386550e+00;-2.214899e-02;2.337261e+00;1.090441e+00;-1.337229e+00;8.613904e+00;5.546589e-01;-4.886904e+00;-2.045989e+00;1.525118e+00;-6.563687e-01;-1.693253e+00;7.422041e-01;-7.656463e-01;-4.441093e-02;-1.718882e+00;4.138401e-01;8.000770e-01;-1.212348e+00;-4.889223e-01;-4.552966e-01;-1.379705e+00;1.294634e+00
'unknown';0.620000;-1.175546e+01;1.192944e+01;-4.535972e+00;5.459721e+00;-8.614171e+00;2.343782e+00;3.024963e+00;-7.435455e-01;9.835949e+00;1.126598e+01;-9.531601e+00;-7.948909e+00;1.153893e+02;8.532150e-01;-5.427902e+00;1.680648e+00;-4.036310e+00;-2.376729e+00;8.970652e-02;3.886086e-01;1.251240e-01;3.640840e+00;2.737670e+00;-2.865356e+00;-4.719559e+00;2.572154e+00;2.818259e-01;4.339125e-01;2.237793e-01;2.449028e-01;3.788568e-01;-1.384416e+00;-2.819248e-01;8.613747e-01;-3.557679e+00;-2.367232e-02;1.603755e+00;4.289742e-01;7.016052e-02
'unknown';0.630000;-9.636568e+00;2.769214e+00;-3.209811e+00;-5.336143e+00;-1.251324e+01;1.424642e+01;-4.006911e+00;-3.264499e-02;2.896670e+01;1.192506e+01;-1.031134e+01;-3.271685e+00;1.251718e+02;1.074414e+00;-3.300404e+00;2.245064e-02;-1.258515e+00;8.314793e-01;-1.305126e+00;-1.660935e+00;-1.059256e+00;-4.240233e+00;-3.911558e-01;-1.824314e+00;-3.745764e+00;1.859047e+00;2.971151e-01;2.465522e+00;-3.982602e-01;1.601040e+00;5.730640e-01;-1.432977e+00;2.224375e-01;9.459508e-01;-3.978367e+00;-7.172517e-01;2.396564e+00;1.864817e+00;-1.268602e+00
'unknown';0.640000;-5.061662e+00;-1.964036e+00;1.008719e+00;-2.226065e+00;-1.182263e+01;2.900513e+00;-1.630702e+01;4.642028e-02;7.111281e+00;1.636379e+01;-1.463151e+01;-1.978403e+01;1.239465e+02;1.976953e+00;9.495621e-01;9.968933e-01;6.137814e-02;1.207850e+00;-1.800888e+00;-5.048185e-01;8.942324e-01;-7.162705e+00;7.979041e-01;4.778980e+00;2.141658e+00;-9.001259e-01;-2.890116e-02;2.794250e+00;-4.048823e-01;1.488172e+00;7.431172e-01;-3.889638e-01;1.186818e+00;7.242146e-01;-9.713446e-01;-1.036530e+00;1.602805e+00;2.979508e+00;-1.508177e+00
'unknown';0.650000;-5.763662e+00;9.383555e+00;-2.110822e+00;1.959197e+00;-1.505177e+00;-1.067284e+00;-8.929404e+00;-2.353182e+00;-1.392501e+01;1.684596e+00;-5.856413e+00;-9.541258e+00;1.176154e+02;1.448258e+00;4.434485e+00;8.450471e-01;2.569804e+00;1.050882e+00;-3.882327e+00;2.649342e+00;3.007971e+00;-5.876157e+00;-2.061717e+00;3.273748e+00;3.847490e+00;-3.081753e+00;-2.919587e-01;1.387355e+00;-3.392970e-01;3.713525e-01;-3.108120e-01;4.722893e-01;1.188472e+00;6.313452e-01;1.824477e+00;-4.214462e-01;-3.163894e-01;1.431859e+00;-7.398634e-01
'unknown';0.660000;-3.807150e+00;1.337008e+01;-1.009998e-01;2.118942e+00;-8.078956e+00;9.961962e-01;2.962117e+00;4.887885e+00;-4.531720e+00;2.037573e+01;1.213584e+01;5.894166e+00;1.146668e+02;5.217869e-01;4.675906e+00;-7.550619e-01;1.490388e+00;1.229156e+00;-5.665122e-01;4.167561e+00;1.712584e+00;-3.979208e-01;-1.609699e+00;2.599635e+00;6.381355e+00;-2.498332e+00;-7.525992e-01;-5.406010e-01;-7.691447e-01;-3.564562e-01;-1.917538e-01;6.499872e-01;-3.506252e-01;-5.710104e-01;1.563740e+00;-9.446260e-01;-1.771130e+00;-3.202963e-01;2.445513e-01
'unknown';0.670000;-3.022532e+00;1.727459e+01;1.570285e+00;5.340375e+00;-9.130673e+00;-4.213050e+00;-3.947689e-01;1.258648e+01;5.407417e+00;-3.894975e-01;-7.326270e+00;3.126665e+00;1.144029e+02;3.422032e-01;1.773197e+00;-7.980569e-01;-1.162581e-01;-7.332339e-01;4.391324e-01;1.945235e+00;1.688295e+00;1.499758e+00;-1.294586e+00;-2.316589e+00;1.293684e+00;-1.041167e+00;-8.245134e-01;-1.615767e+00;-5.645169e-01;-7.605571e-01;3.963837e-01;9.194337e-01;-9.627846e-01;-1.117471e+00;1.518205e-01;-8.154146e-02;-3.799284e-01;-9.629593e-01;6.252947e-01
'unknown';0.680000;-3.823292e+00;1.746998e+01;-4.607143e+00;3.535286e+00;-1.864102e+00;1.640835e+00;2.634631e-01;1.139509e+00;-4.544537e+00;9.352345e+00;-8.984001e-01;5.788781e+00;1.130611e+02;-1.233015e+00;-4.227989e-01;-2.027278e+00;-3.778715e-01;1.141139e+00;-7.116815e-01;-1.905891e+00;-1.300981e+00;-3.031961e+00;-4.308791e+00;-1.281502e+00;1.817079e+00;-6.976624e-01;-1.239298e+00;-1.698369e+00;7.305340e-01;-1.375837e+00;4.174728e-01;-1.886872e-01;-9.544280e-01;-1.169489e-01;-3.662816e-01;6.247623e-01;5.742218e-01;-1.334216e+00;1.317691e+00
'unknown';0.690000;-4.044575e+00;1.619959e+01;-3.848035e+00;6.697342e-01;-8.278773e+00;8.060586e-01;2.146098e+00;7.962479e+00;-6.419815e+00;7.233610e-01;-1.092224e+01;-3.020145e+00;1.132124e+02;-1.796907e+00;-1.094996e+00;-1.341429e+00;-2.988514e-01;3.076809e+00;7.874267e-01;8.721448e-01;-1.072603e+00;-3.800035e+00;-1.119878e+00;3.314675e+00;1.314831e+00;-8.556145e-01;-1.729853e+00;-5.800220e-01;1.274113e+00;-2.026653e+00;-4.625484e-02;-9.055282e-01;-1.940400e-01;4.977635e-01;3.546802e-01;1.833387e+00;1.071234e+00;-5.346123e-01;2.490432e+00
'unknown';0.700000;-9.461205e+00;1.179358e+01;-7.528231e+00;2.564905e+00;-2.799212e+00;-5.071766e+00;-7.837772e+00;6.949768e-01;-1.377791e+01;-1.724656e+00;7.526313e+00;1.805297e+01;1.117738e+02;-4.605145e+00;-2.381843e+00;3.169294e+00;-5.297502e+00;1.411499e+00;-1.684095e+00;-6.803408e-02;2.508288e+00;4.205673e-01;1.426759e+00;2.655113e+00;-3.002964e-01;3.997344e+00;-1.568763e+00;5.208300e-01;1.367254e+00;-2.139940e+00;-1.943192e+00;-1.421234e+00;5.108622e-01;1.178476e+00;1.674340e+00;2.466083e+00;-4.902728e-01;-9.696609e-01;3.173677e+00
'unknown';0.710000;-9.188112e+00;1.463781e+01;-3.676316e+00;4.331308e+00;6.720926e+00;3.080383e+00;8.016573e+00;7.445728e+00;-8.976069e+00;-4.503857e-01;5.034748e+00;3.568730e+00;1.107685e+02;-6.620997e+00;-1.473908e-01;2.974225e+00;-7.789708e+00;-1.099688e+00;-3.602302e+00;5.610671e-02;2.272478e+00;1.546894e+00;5.004575e+00;1.071275e+00;-3.206898e-01;9.063490e+00;-8.858023e-01;8.233330e-01;7.521809e-01;-6.690571e-01;-3.060861e+00;-2.071218e+00;-3.664734e-01;2.757176e-01;6.232937e-01;7.283207e-01;-2.005296e+00;-1.113565e+00;2.028282e+00
'unknown';0.720000;-2.427725e+01;6.341657e+00;1.115347e+01;-2.478301e+01;-2.306457e+00;-7.916804e+00;-3.011945e+00;1.393932e+01;-1.163573e+00;1.707301e+01;4.398668e+00;9.928617e-01;1.342698e+02;-6.664786e+00;1.707548e+00;2.651164e+00;-7.332144e+00;-6.486574e+00;-5.622989e+00;1.056439e+00;2.918859e+00;2.666276e+00;4.959399e+00;-2.611166e+00;-2.213465e+00;1.021117e+01;8.764445e-01;8.034631e-02;-6.020786e-01;2.719273e+00;-1.533229e+00;-4.812776e-01;4.364988e-01;-1.843262e-01;-1.052186e+00;-1.506238e+00;-1.628541e+00;-6.744891e-01;-1.301424e+00
'unknown';0.730000;-2.974154e+01;1.818860e+01;1.682239e+00;-2.460485e+01;-1.402359e+01;-1.578293e+01;1.371803e-02;1.270269e+01;-4.992513e+00;1.634740e+01;-4.002039e+00;3.906458e+00;1.472819e+02;-5.196098e+00;9.769732e-01;2.678541e+00;-2.626816e+00;-8.278460e+00;-7.599216e+00;-1.522458e+00;1.006995e-01;-1.806420e+00;7.554051e-01;-4.078665e+00;-3.296409e+00;6.178885e+00;2.247892e+00;-1.860427e+00;-5.892588e-01;4.048478e+00;2.084740e-01;1.074988e+00;3.451277e-01;7.899612e-01;-9.004795e-01;-3.002488e+00;-1.354921e-01;-4.685413e-01;-3.620213e+00
